postal_code,year,business_count
46075,2018,10
46075,2019,8
46075,2020,2
46075,2021,2
46077,2007,1
46077,2008,20
46077,2009,4
46077,2010,14
46077,2011,31
46077,2012,19
46077,2013,20
46077,2014,27
46077,2015,27
46077,2016,23
46077,2017,13
46077,2018,21
46077,2019,11
46077,2020,7
46077,2021,5
46082,2008,1
46082,2011,2
46082,2012,1
46082,2016,1
46106,2014,1
46106,2017,1
46106,2021,1
46107,2008,8
46107,2010,1
46107,2011,2
46107,2012,2
46107,2013,2
46107,2014,3
46107,2015,6
46107,2016,3
46107,2017,2
46107,2018,5
46107,2019,4
46107,2020,3
46107,2021,1
46112,2005,1
46112,2007,3
46112,2008,5
46112,2009,11
46112,2010,14
46112,2011,28
46112,2012,16
46112,2013,22
46112,2014,20
46112,2015,27
46112,2016,9
46112,2017,17
46112,2018,10
46112,2019,14
46112,2020,9
46112,2021,4
46113,2009,2
46113,2010,1
46113,2011,6
46113,2012,4
46113,2013,8
46113,2014,5
46113,2015,5
46113,2016,6
46113,2017,4
46113,2018,1
46113,2019,1
46113,2020,4
46122,2010,1
46122,2011,1
46122,2012,1
46122,2013,1
46122,2014,2
46122,2015,2
46122,2016,2
46122,2017,1
46122,2019,1
46123,2007,2
46123,2009,10
46123,2010,34
46123,2011,44
46123,2012,23
46123,2013,41
46123,2014,41
46123,2015,32
46123,2016,23
46123,2017,20
46123,2018,19
46123,2019,10
46123,2020,11
46123,2021,3
46126,2010,1
46128,2014,1
46131,2011,1
46140,2009,1
46140,2011,1
46140,2012,2
46140,2013,3
46140,2014,4
46140,2015,2
46140,2017,1
46142,2006,10
46142,2007,11
46142,2008,17
46142,2009,14
46142,2010,69
46142,2011,39
46142,2012,35
46142,2013,31
46142,2014,40
46142,2015,39
46142,2016,32
46142,2017,17
46142,2018,19
46142,2019,15
46142,2020,11
46142,2021,6
46143,2007,3
46143,2008,9
46143,2009,3
46143,2010,27
46143,2011,22
46143,2012,27
46143,2013,15
46143,2014,26
46143,2015,31
46143,2016,24
46143,2017,19
46143,2018,16
46143,2019,11
46143,2020,9
46151,2010,1
46151,2014,1
46156,2018,1
46158,2007,1
46158,2008,1
46158,2009,1
46158,2010,5
46158,2011,5
46158,2012,5
46158,2013,8
46158,2014,9
46158,2015,4
46158,2016,13
46158,2017,8
46158,2018,8
46158,2019,5
46158,2020,2
46163,2008,1
46163,2010,2
46163,2012,3
46163,2013,2
46163,2014,1
46163,2015,3
46163,2016,1
46163,2017,2
46168,2008,4
46168,2009,9
46168,2010,19
46168,2011,31
46168,2012,25
46168,2013,44
46168,2014,39
46168,2015,37
46168,2016,16
46168,2017,19
46168,2018,10
46168,2019,15
46168,2020,5
46168,2021,1
46183,2012,1
46184,2007,1
46184,2010,3
46184,2011,1
46184,2012,2
46184,2013,1
46184,2014,4
46184,2015,2
46184,2016,6
46184,2017,2
46184,2018,2
46184,2019,1
46201,2006,3
46201,2007,1
46201,2008,8
46201,2009,2
46201,2010,11
46201,2011,15
46201,2012,6
46201,2013,12
46201,2014,13
46201,2015,12
46201,2016,19
46201,2017,11
46201,2018,11
46201,2019,4
46201,2020,3
46201,2021,10
46202,2006,6
46202,2007,19
46202,2008,28
46202,2009,17
46202,2010,19
46202,2011,34
46202,2012,27
46202,2013,38
46202,2014,39
46202,2015,32
46202,2016,30
46202,2017,20
46202,2018,18
46202,2019,14
46202,2020,11
46202,2021,45
46203,2006,3
46203,2007,6
46203,2008,26
46203,2009,11
46203,2010,20
46203,2011,25
46203,2012,30
46203,2013,31
46203,2014,31
46203,2015,30
46203,2016,34
46203,2017,19
46203,2018,15
46203,2019,19
46203,2020,10
46203,2021,9
46203,2022,1
46204,2006,14
46204,2007,66
46204,2008,71
46204,2009,34
46204,2010,49
46204,2011,53
46204,2012,59
46204,2013,63
46204,2014,54
46204,2015,48
46204,2016,44
46204,2017,50
46204,2018,32
46204,2019,39
46204,2020,18
46204,2021,23
46204,2022,1
46205,2006,2
46205,2007,4
46205,2008,17
46205,2009,7
46205,2010,12
46205,2011,16
46205,2012,19
46205,2013,17
46205,2014,17
46205,2015,12
46205,2016,14
46205,2017,11
46205,2018,13
46205,2019,10
46205,2020,9
46205,2021,4
46206,2008,1
46206,2016,1
46206,2019,1
46208,2005,1
46208,2006,1
46208,2007,3
46208,2008,18
46208,2009,3
46208,2010,14
46208,2011,9
46208,2012,7
46208,2013,6
46208,2014,6
46208,2015,12
46208,2016,7
46208,2017,7
46208,2018,7
46208,2019,5
46208,2021,4
46211,2019,1
46214,2008,3
46214,2009,5
46214,2010,4
46214,2011,7
46214,2012,8
46214,2013,18
46214,2014,5
46214,2015,11
46214,2016,3
46214,2017,5
46214,2018,7
46214,2019,1
46214,2020,2
46214,2021,1
46216,2008,1
46216,2009,2
46216,2010,2
46216,2011,7
46216,2012,2
46216,2013,1
46216,2014,1
46216,2015,5
46216,2016,4
46216,2017,4
46216,2018,2
46216,2020,1
46217,2007,5
46217,2008,6
46217,2009,3
46217,2010,12
46217,2011,10
46217,2012,13
46217,2013,21
46217,2014,18
46217,2015,6
46217,2016,11
46217,2017,5
46217,2018,6
46217,2019,3
46217,2020,5
46217,2021,3
46218,2008,1
46218,2010,6
46218,2011,4
46218,2012,8
46218,2013,4
46218,2014,6
46218,2015,15
46218,2016,3
46218,2017,9
46218,2018,3
46218,2019,3
46218,2020,2
46219,2006,2
46219,2007,8
46219,2008,14
46219,2009,19
46219,2010,34
46219,2011,54
46219,2012,27
46219,2013,30
46219,2014,27
46219,2015,26
46219,2016,31
46219,2017,14
46219,2018,16
46219,2019,10
46219,2020,4
46219,2021,2
46220,2006,16
46220,2007,32
46220,2008,110
46220,2009,37
46220,2010,61
46220,2011,65
46220,2012,63
46220,2013,76
46220,2014,50
46220,2015,53
46220,2016,49
46220,2017,31
46220,2018,33
46220,2019,20
46220,2020,15
46220,2021,9
46221,2007,1
46221,2008,1
46221,2010,4
46221,2011,4
46221,2012,7
46221,2013,7
46221,2014,4
46221,2015,8
46221,2016,5
46221,2017,6
46221,2018,3
46221,2019,5
46222,2007,7
46222,2008,13
46222,2009,7
46222,2010,9
46222,2011,12
46222,2012,14
46222,2013,15
46222,2014,11
46222,2015,13
46222,2016,13
46222,2017,7
46222,2018,7
46222,2019,8
46222,2020,8
46222,2021,2
46224,2006,1
46224,2007,4
46224,2008,6
46224,2009,5
46224,2010,10
46224,2011,20
46224,2012,16
46224,2013,34
46224,2014,9
46224,2015,22
46224,2016,18
46224,2017,14
46224,2018,5
46224,2019,9
46224,2020,2
46224,2021,5
46225,2005,2
46225,2006,12
46225,2007,14
46225,2008,18
46225,2009,8
46225,2010,14
46225,2011,12
46225,2012,14
46225,2013,18
46225,2014,13
46225,2015,12
46225,2016,15
46225,2017,9
46225,2018,16
46225,2019,11
46225,2020,3
46225,2021,3
46226,2008,8
46226,2009,6
46226,2010,16
46226,2011,20
46226,2012,12
46226,2013,13
46226,2014,12
46226,2015,18
46226,2016,22
46226,2017,7
46226,2018,7
46226,2019,7
46226,2020,5
46226,2021,2
46227,2006,7
46227,2007,13
46227,2008,26
46227,2009,13
46227,2010,38
46227,2011,45
46227,2012,45
46227,2013,37
46227,2014,51
46227,2015,40
46227,2016,33
46227,2017,19
46227,2018,20
46227,2019,14
46227,2020,9
46227,2021,6
46228,2010,2
46228,2011,1
46228,2012,2
46228,2013,3
46228,2014,4
46228,2015,1
46228,2016,2
46228,2018,3
46228,2019,3
46228,2020,1
46229,2008,2
46229,2009,3
46229,2010,7
46229,2011,24
46229,2012,23
46229,2013,15
46229,2014,18
46229,2015,19
46229,2016,12
46229,2017,4
46229,2018,7
46229,2019,5
46229,2020,3
46229,2021,2
46230,2017,1
46231,2006,1
46231,2008,2
46231,2009,1
46231,2010,5
46231,2011,4
46231,2012,2
46231,2013,5
46231,2014,4
46231,2015,5
46231,2016,3
46231,2017,2
46231,2018,2
46231,2019,5
46231,2020,1
46234,2008,3
46234,2009,2
46234,2010,2
46234,2011,4
46234,2012,12
46234,2013,6
46234,2014,10
46234,2015,5
46234,2016,12
46234,2017,4
46234,2018,5
46234,2019,1
46234,2020,3
46234,2021,2
46235,2008,1
46235,2009,2
46235,2011,1
46235,2012,1
46235,2013,5
46235,2015,3
46235,2016,2
46235,2017,1
46235,2019,2
46235,2020,3
46236,2008,4
46236,2009,4
46236,2010,15
46236,2011,13
46236,2012,5
46236,2013,23
46236,2014,8
46236,2015,13
46236,2016,8
46236,2017,7
46236,2018,5
46236,2019,8
46236,2020,4
46236,2021,1
46237,2006,7
46237,2007,5
46237,2008,14
46237,2009,8
46237,2010,18
46237,2011,29
46237,2012,29
46237,2013,30
46237,2014,19
46237,2015,21
46237,2016,20
46237,2017,15
46237,2018,17
46237,2019,10
46237,2020,5
46237,2021,6
46239,2008,3
46239,2009,1
46239,2010,6
46239,2011,11
46239,2012,5
46239,2013,9
46239,2014,8
46239,2015,5
46239,2016,8
46239,2017,4
46239,2018,4
46239,2019,1
46239,2020,2
46240,2006,18
46240,2007,17
46240,2008,60
46240,2009,27
46240,2010,47
46240,2011,46
46240,2012,39
46240,2013,51
46240,2014,41
46240,2015,48
46240,2016,30
46240,2017,28
46240,2018,31
46240,2019,13
46240,2020,10
46240,2021,11
46241,2007,5
46241,2008,8
46241,2009,17
46241,2010,26
46241,2011,22
46241,2012,21
46241,2013,26
46241,2014,25
46241,2015,24
46241,2016,22
46241,2017,13
46241,2018,10
46241,2019,13
46241,2020,8
46241,2021,2
46242,2013,1
46242,2017,1
46244,2014,1
46250,2005,1
46250,2006,8
46250,2007,5
46250,2008,71
46250,2009,28
46250,2010,45
46250,2011,68
46250,2012,59
46250,2013,56
46250,2014,49
46250,2015,53
46250,2016,45
46250,2017,33
46250,2018,32
46250,2019,29
46250,2020,11
46250,2021,10
46254,2006,1
46254,2007,7
46254,2008,21
46254,2009,12
46254,2010,33
46254,2011,30
46254,2012,22
46254,2013,38
46254,2014,19
46254,2015,20
46254,2016,16
46254,2017,19
46254,2018,12
46254,2019,9
46254,2020,6
46254,2021,3
46255,2009,1
46255,2011,1
46255,2015,1
46256,2007,2
46256,2008,7
46256,2009,6
46256,2010,13
46256,2011,13
46256,2012,15
46256,2013,23
46256,2014,22
46256,2015,17
46256,2016,15
46256,2017,10
46256,2018,3
46256,2019,8
46256,2020,2
46256,2021,2
46259,2010,1
46259,2011,2
46259,2012,3
46259,2013,2
46259,2017,3
46259,2018,1
46259,2019,6
46259,2020,1
46260,2006,2
46260,2007,3
46260,2008,22
46260,2009,13
46260,2010,14
46260,2011,8
46260,2012,13
46260,2013,23
46260,2014,16
46260,2015,21
46260,2016,13
46260,2017,11
46260,2018,8
46260,2019,7
46260,2020,1
46260,2021,4
46262,2007,1
46262,2008,10
46262,2011,1
46262,2014,1
46266,2016,1
46268,2006,2
46268,2007,7
46268,2008,34
46268,2009,22
46268,2010,23
46268,2011,52
46268,2012,40
46268,2013,52
46268,2014,33
46268,2015,35
46268,2016,23
46268,2017,24
46268,2018,29
46268,2019,12
46268,2020,5
46268,2021,6
46269,2013,1
46278,2005,1
46278,2008,3
46278,2009,7
46278,2010,14
46278,2011,17
46278,2012,10
46278,2013,9
46278,2014,10
46278,2015,8
46278,2016,7
46278,2017,5
46278,2018,1
46278,2019,2
46278,2020,1
46280,2008,1
46280,2009,2
46280,2010,3
46280,2011,4
46280,2012,1
46280,2013,7
46280,2014,2
46280,2015,3
46280,2016,3
46280,2017,4
46280,2018,1
46280,2019,1
46280,2020,1
46282,2010,1
46282,2012,1
46282,2015,1
46290,2008,1
46290,2009,1
46290,2012,3
46290,2013,1
46290,2014,2
46290,2016,3
46290,2018,2
46296,2006,2
46307,2010,1
47448,2012,1
47448,2015,1
48066,2013,1
48655,2018,1
55101,2011,1
59901,2018,1
62002,2006,4
62002,2007,12
62002,2009,4
62002,2010,15
62002,2011,17
62002,2012,19
62002,2013,14
62002,2014,22
62002,2015,13
62002,2016,8
62002,2017,11
62002,2018,6
62002,2019,4
62002,2021,2
62010,2007,2
62010,2010,2
62010,2011,1
62010,2014,3
62010,2018,1
62018,2010,1
62018,2014,2
62024,2007,2
62024,2008,2
62024,2011,4
62024,2013,1
62024,2015,4
62024,2019,3
62025,2005,2
62025,2006,2
62025,2007,10
62025,2008,7
62025,2009,19
62025,2010,57
62025,2011,31
62025,2012,24
62025,2013,25
62025,2014,23
62025,2015,17
62025,2016,9
62025,2017,10
62025,2018,9
62025,2019,13
62025,2020,7
62025,2021,9
62026,2011,1
62034,2007,4
62034,2008,1
62034,2009,1
62034,2010,13
62034,2011,7
62034,2012,5
62034,2013,10
62034,2014,9
62034,2015,5
62034,2016,5
62034,2017,5
62034,2018,3
62034,2019,2
62034,2020,1
62034,2021,1
62035,2006,1
62035,2008,1
62035,2009,2
62035,2010,1
62035,2011,4
62035,2012,4
62035,2013,1
62035,2014,4
62035,2015,2
62035,2016,3
62035,2017,1
62035,2018,3
62035,2020,1
62040,2006,1
62040,2007,5
62040,2008,2
62040,2009,1
62040,2010,6
62040,2011,9
62040,2012,15
62040,2013,9
62040,2014,10
62040,2015,8
62040,2016,10
62040,2017,5
62040,2018,4
62040,2019,2
62040,2021,2
62048,2011,1
62048,2012,1
62059,2010,2
62059,2011,1
62059,2015,1
62060,2008,1
62060,2011,1
62060,2012,1
62060,2015,1
62062,2007,1
62062,2009,1
62062,2010,10
62062,2011,3
62062,2012,3
62062,2013,2
62062,2014,1
62062,2015,2
62062,2016,4
62062,2017,5
62062,2018,3
62062,2019,1
62062,2020,3
62062,2021,1
62084,2012,1
62087,2010,1
62095,2007,7
62095,2008,2
62095,2009,2
62095,2010,2
62095,2011,2
62095,2012,5
62095,2013,4
62095,2014,6
62095,2015,3
62095,2016,5
62095,2017,1
62095,2018,2
62095,2019,1
62201,2006,3
62201,2008,1
62201,2009,2
62201,2010,1
62201,2011,4
62201,2012,6
62201,2014,2
62201,2016,1
62201,2018,1
62201,2019,1
62201,2021,1
62202,2012,1
62203,2011,2
62203,2014,1
62203,2015,1
62204,2010,2
62204,2012,1
62204,2013,1
62204,2014,1
62204,2018,1
62205,2012,1
62205,2015,2
62205,2016,1
62205,2018,1
62206,2008,2
62206,2010,6
62206,2011,1
62206,2012,6
62206,2013,2
62206,2014,1
62206,2015,1
62206,2016,2
62206,2017,1
62206,2018,1
62206,2020,1
62207,2011,1
62207,2013,1
62208,2005,6
62208,2006,4
62208,2007,6
62208,2008,18
62208,2009,17
62208,2010,35
62208,2011,27
62208,2012,29
62208,2013,23
62208,2014,19
62208,2015,17
62208,2016,18
62208,2017,13
62208,2018,6
62208,2019,4
62208,2020,1
62208,2021,1
62220,2006,1
62220,2007,1
62220,2008,10
62220,2009,2
62220,2010,12
62220,2011,20
62220,2012,13
62220,2013,8
62220,2014,14
62220,2015,8
62220,2016,6
62220,2017,3
62220,2018,3
62220,2019,3
62220,2020,2
62220,2021,2
62221,2007,1
62221,2009,1
62221,2010,13
62221,2011,9
62221,2012,16
62221,2013,8
62221,2014,7
62221,2015,10
62221,2016,4
62221,2017,3
62221,2018,3
62221,2019,2
62222,2010,1
62223,2007,1
62223,2008,2
62223,2010,7
62223,2011,3
62223,2012,7
62223,2013,4
62223,2014,6
62223,2015,4
62223,2016,4
62223,2017,2
62223,2018,2
62223,2019,1
62223,2020,2
62223,2021,1
62225,2010,2
62225,2012,2
62225,2013,1
62225,2014,3
62225,2015,4
62225,2016,1
62225,2019,2
62226,2005,1
62226,2008,4
62226,2009,3
62226,2010,11
62226,2011,12
62226,2012,14
62226,2013,18
62226,2014,16
62226,2015,15
62226,2016,19
62226,2017,3
62226,2018,5
62226,2019,6
62226,2020,1
62226,2021,1
62232,2008,1
62232,2009,1
62232,2010,3
62232,2011,3
62232,2012,3
62232,2013,4
62232,2014,4
62232,2016,3
62232,2017,3
62232,2019,1
62234,2005,2
62234,2006,1
62234,2007,3
62234,2008,3
62234,2009,10
62234,2010,21
62234,2011,25
62234,2012,14
62234,2013,13
62234,2014,19
62234,2015,18
62234,2016,6
62234,2017,10
62234,2018,8
62234,2019,4
62234,2020,1
62234,2021,1
62236,2008,1
62236,2009,2
62236,2010,7
62236,2011,8
62236,2012,5
62236,2013,4
62236,2014,7
62236,2015,3
62236,2016,3
62236,2017,7
62236,2018,3
62236,2019,2
62236,2020,2
62239,2010,2
62239,2012,1
62239,2013,1
62243,2009,1
62243,2010,1
62243,2011,1
62243,2012,2
62243,2015,1
62254,2007,1
62254,2008,1
62254,2010,5
62254,2011,1
62254,2012,2
62254,2015,2
62254,2016,7
62254,2017,2
62254,2018,2
62254,2019,1
62254,2021,1
62258,2010,4
62258,2011,1
62258,2012,1
62258,2013,2
62258,2014,2
62258,2015,4
62258,2017,1
62260,2011,3
62260,2012,7
62260,2013,3
62260,2014,2
62260,2015,1
62260,2016,2
62260,2017,1
62260,2019,4
62269,2006,2
62269,2007,4
62269,2008,11
62269,2009,10
62269,2010,52
62269,2011,28
62269,2012,45
62269,2013,38
62269,2014,23
62269,2015,19
62269,2016,27
62269,2017,15
62269,2018,13
62269,2019,7
62269,2020,6
62269,2021,4
62285,2012,2
62285,2016,1
62285,2017,1
62285,2018,2
62285,2021,1
62294,2009,3
62294,2010,6
62294,2011,13
62294,2012,8
62294,2013,6
62294,2014,4
62294,2015,2
62294,2017,6
62294,2018,1
62294,2019,1
62298,2006,1
62298,2008,3
62298,2009,2
62298,2010,4
62298,2011,5
62298,2012,2
62298,2013,5
62298,2014,7
62298,2015,2
62298,2016,5
62298,2017,2
62298,2018,2
62298,2019,4
62298,2020,3
62558,2017,1
62656,2017,1
63003,2014,1
63004,2012,1
63005,2011,1
63010,2007,6
63010,2008,10
63010,2009,15
63010,2010,23
63010,2011,19
63010,2012,34
63010,2013,30
63010,2014,24
63010,2015,20
63010,2016,14
63010,2017,7
63010,2018,18
63010,2019,5
63010,2021,3
63011,2006,6
63011,2007,15
63011,2008,18
63011,2009,11
63011,2010,35
63011,2011,45
63011,2012,35
63011,2013,34
63011,2014,22
63011,2015,30
63011,2016,30
63011,2017,14
63011,2018,6
63011,2019,4
63011,2020,3
63011,2021,4
63012,2013,1
63017,2006,9
63017,2007,5
63017,2008,14
63017,2009,8
63017,2010,26
63017,2011,21
63017,2012,16
63017,2013,14
63017,2014,20
63017,2015,7
63017,2016,17
63017,2017,12
63017,2018,8
63017,2019,9
63017,2020,3
63017,2021,2
63021,2006,1
63021,2007,4
63021,2008,11
63021,2009,5
63021,2010,8
63021,2011,11
63021,2012,8
63021,2013,5
63021,2014,10
63021,2015,7
63021,2016,5
63021,2017,3
63021,2018,5
63021,2019,4
63021,2020,2
63021,2021,1
63022,2013,1
63026,2006,2
63026,2007,3
63026,2008,22
63026,2009,11
63026,2010,38
63026,2011,42
63026,2012,34
63026,2013,32
63026,2014,24
63026,2015,30
63026,2016,20
63026,2017,13
63026,2018,13
63026,2019,4
63026,2020,2
63026,2021,1
63031,2006,1
63031,2007,3
63031,2008,6
63031,2009,8
63031,2010,16
63031,2011,24
63031,2012,18
63031,2013,15
63031,2014,19
63031,2015,15
63031,2016,15
63031,2017,12
63031,2018,8
63031,2019,5
63031,2020,4
63033,2008,6
63033,2009,4
63033,2010,15
63033,2011,16
63033,2012,19
63033,2013,21
63033,2014,14
63033,2015,10
63033,2016,15
63033,2017,7
63033,2018,8
63033,2019,2
63033,2020,2
63033,2021,1
63034,2009,1
63034,2010,1
63034,2015,4
63034,2016,1
63034,2018,2
63034,2019,1
63042,2006,1
63042,2007,3
63042,2008,6
63042,2009,3
63042,2010,14
63042,2011,20
63042,2012,13
63042,2013,9
63042,2014,11
63042,2015,10
63042,2016,6
63042,2017,5
63042,2018,2
63042,2019,3
63042,2020,2
63043,2005,2
63043,2006,3
63043,2007,7
63043,2008,9
63043,2009,10
63043,2010,27
63043,2011,19
63043,2012,21
63043,2013,12
63043,2014,17
63043,2015,22
63043,2016,20
63043,2017,15
63043,2018,6
63043,2019,8
63043,2020,3
63044,2005,2
63044,2006,1
63044,2007,3
63044,2008,12
63044,2009,1
63044,2010,21
63044,2011,28
63044,2012,22
63044,2013,15
63044,2014,18
63044,2015,17
63044,2016,3
63044,2017,7
63044,2018,8
63044,2019,8
63044,2020,1
63044,2021,4
63045,2006,1
63045,2008,2
63045,2009,1
63045,2010,2
63045,2011,1
63045,2013,3
63045,2014,3
63045,2015,5
63045,2016,5
63045,2017,1
63045,2018,1
63049,2006,2
63049,2007,1
63049,2008,2
63049,2009,1
63049,2010,1
63049,2011,4
63049,2012,8
63049,2013,8
63049,2014,6
63049,2015,2
63049,2016,3
63049,2017,4
63049,2018,2
63049,2020,1
63052,2008,1
63052,2009,6
63052,2010,7
63052,2011,4
63052,2012,4
63052,2013,5
63052,2014,5
63052,2015,4
63052,2016,2
63052,2017,3
63052,2018,3
63052,2019,1
63052,2021,1
63053,2007,1
63053,2009,1
63053,2010,1
63053,2011,1
63053,2016,1
63074,2006,1
63074,2007,2
63074,2008,1
63074,2009,4
63074,2010,10
63074,2011,10
63074,2012,5
63074,2013,8
63074,2014,10
63074,2015,10
63074,2016,4
63074,2017,10
63074,2018,6
63074,2019,2
63074,2020,3
63074,2021,4
63080,2009,1
63088,2007,2
63088,2008,7
63088,2009,2
63088,2010,7
63088,2011,12
63088,2012,7
63088,2013,7
63088,2014,14
63088,2015,5
63088,2016,5
63088,2017,6
63088,2018,3
63088,2019,4
63088,2021,2
63101,2006,17
63101,2007,13
63101,2008,22
63101,2009,20
63101,2010,23
63101,2011,19
63101,2012,24
63101,2013,20
63101,2014,17
63101,2015,20
63101,2016,14
63101,2017,6
63101,2018,9
63101,2019,7
63101,2020,4
63101,2021,4
63102,2005,7
63102,2006,15
63102,2007,12
63102,2008,33
63102,2009,8
63102,2010,15
63102,2011,15
63102,2012,8
63102,2013,11
63102,2014,14
63102,2015,11
63102,2016,7
63102,2017,6
63102,2018,14
63102,2019,6
63102,2020,8
63103,2005,9
63103,2006,16
63103,2007,13
63103,2008,37
63103,2009,17
63103,2010,33
63103,2011,33
63103,2012,23
63103,2013,22
63103,2014,26
63103,2015,29
63103,2016,14
63103,2017,16
63103,2018,16
63103,2019,18
63103,2020,5
63103,2021,3
63104,2005,3
63104,2006,6
63104,2007,14
63104,2008,50
63104,2009,19
63104,2010,43
63104,2011,23
63104,2012,24
63104,2013,23
63104,2014,18
63104,2015,17
63104,2016,14
63104,2017,10
63104,2018,9
63104,2019,7
63104,2020,3
63104,2021,4
63105,2005,9
63105,2006,15
63105,2007,27
63105,2008,34
63105,2009,18
63105,2010,34
63105,2011,19
63105,2012,20
63105,2013,20
63105,2014,29
63105,2015,21
63105,2016,12
63105,2017,15
63105,2018,13
63105,2019,10
63105,2020,5
63105,2021,2
63106,2005,1
63106,2007,1
63106,2008,1
63106,2009,1
63106,2010,1
63106,2011,1
63106,2012,4
63106,2013,4
63106,2014,2
63106,2015,2
63106,2016,1
63106,2017,1
63106,2018,1
63106,2019,1
63107,2008,3
63107,2009,1
63107,2011,2
63107,2012,1
63107,2013,1
63107,2014,3
63107,2016,1
63107,2018,2
63107,2020,1
63108,2005,1
63108,2006,21
63108,2007,33
63108,2008,49
63108,2009,28
63108,2010,39
63108,2011,22
63108,2012,21
63108,2013,33
63108,2014,14
63108,2015,33
63108,2016,26
63108,2017,19
63108,2018,17
63108,2019,14
63108,2020,8
63108,2021,11
63109,2005,3
63109,2006,6
63109,2007,7
63109,2008,39
63109,2009,8
63109,2010,46
63109,2011,31
63109,2012,21
63109,2013,29
63109,2014,24
63109,2015,17
63109,2016,13
63109,2017,13
63109,2018,18
63109,2019,12
63109,2020,4
63109,2021,7
63110,2005,3
63110,2006,19
63110,2007,12
63110,2008,34
63110,2009,19
63110,2010,32
63110,2011,19
63110,2012,31
63110,2013,17
63110,2014,30
63110,2015,23
63110,2016,18
63110,2017,17
63110,2018,20
63110,2019,17
63110,2020,18
63110,2021,7
63111,2005,1
63111,2006,1
63111,2007,2
63111,2008,10
63111,2009,7
63111,2010,10
63111,2011,9
63111,2012,9
63111,2013,12
63111,2014,6
63111,2015,4
63111,2016,5
63111,2017,5
63111,2018,4
63111,2019,1
63111,2020,2
63111,2021,1
63112,2006,3
63112,2007,10
63112,2008,9
63112,2009,6
63112,2010,9
63112,2011,11
63112,2012,11
63112,2013,11
63112,2014,7
63112,2015,4
63112,2016,6
63112,2017,5
63112,2018,4
63112,2019,6
63112,2020,2
63113,2008,1
63113,2010,2
63113,2011,2
63113,2012,2
63113,2013,1
63113,2015,2
63113,2017,1
63113,2018,1
63113,2019,1
63113,2021,1
63114,2007,1
63114,2008,6
63114,2009,4
63114,2010,19
63114,2011,14
63114,2012,28
63114,2013,17
63114,2014,16
63114,2015,20
63114,2016,5
63114,2017,11
63114,2018,4
63114,2019,7
63114,2020,1
63114,2021,3
63115,2007,1
63115,2010,2
63115,2011,1
63115,2012,3
63115,2013,2
63115,2014,2
63115,2015,1
63115,2017,1
63116,2005,1
63116,2006,5
63116,2007,8
63116,2008,26
63116,2009,18
63116,2010,29
63116,2011,23
63116,2012,28
63116,2013,18
63116,2014,16
63116,2015,8
63116,2016,13
63116,2017,14
63116,2018,10
63116,2019,11
63116,2020,8
63116,2021,5
63117,2005,4
63117,2006,8
63117,2007,7
63117,2008,36
63117,2009,18
63117,2010,31
63117,2011,37
63117,2012,26
63117,2013,32
63117,2014,21
63117,2015,18
63117,2016,20
63117,2017,14
63117,2018,16
63117,2019,8
63117,2020,2
63117,2021,2
63118,2005,2
63118,2006,12
63118,2007,17
63118,2008,48
63118,2009,18
63118,2010,29
63118,2011,17
63118,2012,29
63118,2013,26
63118,2014,24
63118,2015,41
63118,2016,16
63118,2017,17
63118,2018,5
63118,2019,18
63118,2020,4
63118,2021,9
63119,2005,3
63119,2006,8
63119,2007,9
63119,2008,49
63119,2009,12
63119,2010,66
63119,2011,43
63119,2012,33
63119,2013,34
63119,2014,25
63119,2015,28
63119,2016,25
63119,2017,20
63119,2018,13
63119,2019,7
63119,2020,12
63119,2021,5
63120,2008,1
63120,2012,1
63120,2013,2
63120,2016,2
63120,2017,2
63121,2007,2
63121,2008,5
63121,2009,2
63121,2010,7
63121,2011,7
63121,2012,2
63121,2013,6
63121,2014,3
63121,2015,1
63121,2016,6
63121,2017,1
63121,2018,3
63121,2019,3
63122,2005,1
63122,2006,18
63122,2007,12
63122,2008,46
63122,2009,26
63122,2010,42
63122,2011,41
63122,2012,42
63122,2013,40
63122,2014,30
63122,2015,33
63122,2016,29
63122,2017,17
63122,2018,5
63122,2019,11
63122,2020,7
63122,2021,8
63123,2006,3
63123,2007,8
63123,2008,30
63123,2009,5
63123,2010,26
63123,2011,26
63123,2012,21
63123,2013,28
63123,2014,28
63123,2015,20
63123,2016,14
63123,2017,9
63123,2018,15
63123,2019,7
63123,2020,6
63123,2021,1
63124,2006,2
63124,2007,3
63124,2008,15
63124,2009,5
63124,2010,16
63124,2011,10
63124,2012,7
63124,2013,11
63124,2014,17
63124,2015,10
63124,2016,7
63124,2017,6
63124,2018,7
63124,2019,1
63124,2020,2
63125,2006,1
63125,2007,1
63125,2008,25
63125,2009,8
63125,2010,16
63125,2011,27
63125,2012,22
63125,2013,29
63125,2014,14
63125,2015,16
63125,2016,16
63125,2017,5
63125,2018,4
63125,2019,1
63125,2020,3
63125,2021,2
63126,2007,4
63126,2008,17
63126,2009,12
63126,2010,17
63126,2011,14
63126,2012,14
63126,2013,14
63126,2014,7
63126,2015,14
63126,2016,6
63126,2017,7
63126,2018,1
63126,2019,1
63126,2020,1
63127,2006,2
63127,2007,4
63127,2008,10
63127,2009,4
63127,2010,12
63127,2011,15
63127,2012,13
63127,2013,8
63127,2014,4
63127,2015,13
63127,2016,11
63127,2017,6
63127,2018,5
63127,2019,1
63127,2020,4
63128,2006,1
